order_id,customer_id,order_date,payment_method,order_status
3174,894,2024-09-25,Credit Card,Delivered
3175,408,2025-06-08,Credit Card,Delivered
3176,409,2024-01-19,UPI,Delivered
3177,393,2024-09-26,UPI,Delivered
3178,81,2024-08-20,Debit Card,Delivered
3179,731,2025-08-07,COD,Delivered
3180,219,2025-04-19,COD,Delivered
3181,638,2025-07-03,COD,Delivered
3182,619,2024-11-23,COD,Delivered
3183,757,2024-06-23,UPI,Cancelled
3184,965,2025-06-25,UPI,Delivered
3185,127,2025-02-21,UPI,Delivered
3186,701,2024-04-27,COD,Cancelled
3187,195,2024-01-06,UPI,Delivered
3188,531,2024-02-18,Credit Card,Cancelled
3189,825,2025-11-17,Credit Card,Delivered
3190,718,2024-09-17,UPI,Cancelled
3191,338,2025-12-26,UPI,Delivered
3192,232,2024-05-09,UPI,Cancelled
3193,4,2024-05-26,Credit Card,Delivered
3194,8,2025-06-14,UPI,Cancelled
3195,606,2025-04-13,COD,Delivered
3196,747,2024-04-11,UPI,Delivered
3197,778,2025-01-16,Debit Card,Delivered
3198,920,2024-02-03,Credit Card,Delivered
3199,972,2025-01-04,Debit Card,Cancelled
3200,875,2024-07-18,Debit Card,Cancelled
3201,856,2025-08-26,UPI,Cancelled
3202,93,2024-12-12,COD,Delivered
3203,799,2025-01-01,UPI,Delivered
3204,519,2024-04-30,Debit Card,Cancelled
3205,649,2025-06-21,COD,Delivered
3206,302,2024-06-23,UPI,Delivered
3207,308,2024-07-31,Debit Card,Delivered
3208,328,2024-03-09,Debit Card,Delivered
3209,227,2024-10-28,COD,Delivered
3210,834,2024-06-09,Credit Card,Cancelled
3211,148,2024-02-16,UPI,Cancelled
3212,857,2024-04-10,COD,Delivered
3213,940,2024-05-24,Debit Card,Delivered
3214,108,2024-07-24,UPI,Cancelled
3215,724,2025-12-24,Credit Card,Cancelled
3216,246,2025-04-23,COD,Delivered
3217,407,2025-01-31,Credit Card,Delivered
3218,57,2024-07-07,Debit Card,Delivered
3219,654,2025-05-23,COD,Delivered
3220,10,2024-02-29,Credit Card,Cancelled
3221,945,2025-11-13,COD,Cancelled
3222,500,2025-05-07,COD,Cancelled
3223,799,2024-01-10,Credit Card,Delivered
3224,944,2025-10-21,Credit Card,Cancelled
3225,187,2024-04-16,Credit Card,Cancelled
3226,364,2025-06-30,COD,Delivered
3227,369,2025-06-24,Debit Card,Cancelled
3228,204,2025-11-27,UPI,Cancelled
3229,549,2024-10-13,Credit Card,Cancelled
3230,535,2025-07-18,UPI,Cancelled
3231,755,2024-07-23,Debit Card,Delivered
3232,955,2025-09-01,COD,Delivered
3233,682,2025-10-23,Credit Card,Delivered
3234,284,2025-08-06,COD,Cancelled
3235,755,2025-07-07,Credit Card,Delivered
3236,299,2025-11-30,UPI,Cancelled
3237,694,2025-04-05,Debit Card,Delivered
3238,123,2024-01-07,Debit Card,Cancelled
3239,174,2024-01-31,Credit Card,Delivered
3240,886,2025-09-21,COD,Delivered
3241,748,2024-01-24,Debit Card,Delivered
3242,501,2024-09-13,Credit Card,Delivered
3243,589,2024-06-12,Debit Card,Delivered
3244,176,2025-02-28,UPI,Delivered
3245,331,2024-06-04,Debit Card,Delivered
3246,947,2024-05-04,COD,Delivered
3247,922,2024-08-09,Credit Card,Cancelled
3248,448,2025-08-20,COD,Delivered
3249,145,2025-09-06,UPI,Delivered
3250,733,2024-09-14,UPI,Cancelled
3251,236,2025-09-11,COD,Delivered
3252,182,2025-06-26,UPI,Delivered
3253,616,2025-10-20,Credit Card,Delivered
3254,146,2024-05-14,UPI,Delivered
3255,975,2025-04-28,UPI,Cancelled
3256,888,2025-03-30,COD,Delivered
3257,455,2025-08-03,Credit Card,Cancelled
3258,647,2024-07-25,UPI,Delivered
3259,190,2024-03-04,Credit Card,Delivered
3260,82,2025-10-03,Debit Card,Cancelled
3261,24,2024-10-06,UPI,Delivered
3262,168,2025-02-05,COD,Delivered
3263,722,2024-07-04,Credit Card,Delivered
3264,743,2024-12-07,COD,Delivered
3265,105,2024-11-01,UPI,Delivered
3266,303,2024-05-04,COD,Delivered
3267,1000,2024-10-04,Debit Card,Delivered
3268,858,2025-02-20,Credit Card,Cancelled
3269,447,2025-09-27,Debit Card,Delivered
3270,327,2025-03-16,Debit Card,Delivered
3271,236,2024-04-22,Credit Card,Delivered
3272,319,2025-10-23,COD,Cancelled
3273,364,2025-11-05,UPI,Delivered
3274,443,2024-11-21,UPI,Delivered
3275,289,2024-12-30,UPI,Delivered
3276,211,2024-11-24,UPI,Delivered
3277,559,2024-01-30,COD,Cancelled
3278,152,2025-08-29,UPI,Delivered
3279,229,2024-12-29,Debit Card,Cancelled
3280,915,2025-04-25,Debit Card,Delivered
3281,138,2024-05-20,UPI,Delivered
3282,710,2025-12-06,COD,Delivered
3283,698,2024-05-08,Credit Card,Cancelled
3284,98,2024-11-25,UPI,Delivered
3285,285,2025-01-05,Credit Card,Cancelled
3286,588,2025-07-14,COD,Delivered
3287,822,2024-04-23,Debit Card,Delivered
3288,686,2025-03-01,Debit Card,Delivered
3289,716,2025-08-19,UPI,Delivered
3290,976,2024-10-17,UPI,Delivered
3291,873,2024-06-18,Credit Card,Delivered
3292,93,2024-02-23,Credit Card,Cancelled
3293,755,2024-02-16,Debit Card,Cancelled
3294,673,2024-11-10,COD,Delivered
3295,309,2025-11-26,Debit Card,Cancelled
3296,212,2024-09-22,Credit Card,Delivered
3297,938,2025-01-23,Debit Card,Delivered
3298,274,2025-11-05,UPI,Delivered
3299,49,2024-05-16,UPI,Delivered
3300,249,2025-11-13,COD,Delivered
3301,801,2024-07-09,UPI,Delivered
3302,431,2025-04-29,COD,Delivered
3303,494,2024-07-30,Credit Card,Delivered
3304,514,2024-11-28,Debit Card,Delivered
3305,149,2025-07-09,UPI,Cancelled
3306,834,2024-09-10,Credit Card,Delivered
3307,371,2024-12-29,COD,Delivered
3308,776,2025-05-16,Credit Card,Cancelled
3309,418,2024-04-17,COD,Cancelled
3310,535,2025-12-20,Debit Card,Cancelled
3311,736,2024-09-28,COD,Cancelled
3312,361,2024-05-03,Credit Card,Cancelled
3313,341,2025-03-24,UPI,Delivered
3314,747,2025-04-01,Debit Card,Delivered
3315,382,2024-04-04,Credit Card,Cancelled
3316,42,2024-04-05,Debit Card,Delivered
3317,750,2025-10-19,COD,Cancelled
3318,274,2025-12-22,Debit Card,Delivered
3319,111,2024-09-26,Debit Card,Delivered
3320,862,2024-12-28,COD,Delivered
3321,107,2025-05-08,Debit Card,Delivered
3322,65,2024-11-05,Debit Card,Delivered
3323,249,2025-09-08,Debit Card,Delivered
3324,74,2024-02-21,Credit Card,Delivered
3325,653,2025-02-08,Credit Card,Cancelled
3326,757,2025-11-19,COD,Delivered
3327,995,2025-04-30,UPI,Delivered
3328,427,2025-10-17,COD,Delivered
3329,938,2025-02-21,Debit Card,Delivered
3330,957,2024-08-12,Debit Card,Cancelled
3331,803,2025-04-30,Credit Card,Delivered
3332,488,2025-07-27,Credit Card,Delivered
3333,922,2024-10-12,Debit Card,Cancelled
3334,225,2024-03-22,UPI,Delivered
3335,21,2024-02-05,UPI,Delivered
3336,369,2024-02-25,UPI,Delivered
3337,672,2024-08-06,UPI,Delivered
3338,334,2024-04-20,UPI,Delivered
3339,121,2024-02-10,Credit Card,Delivered
3340,190,2025-09-28,COD,Delivered
3341,452,2025-02-26,COD,Delivered
3342,756,2024-10-14,UPI,Delivered
3343,499,2025-09-25,COD,Delivered
3344,739,2025-11-27,Credit Card,Cancelled
3345,576,2025-08-18,Debit Card,Delivered
3346,442,2024-03-02,COD,Cancelled
3347,723,2025-10-31,Credit Card,Cancelled
3348,568,2025-10-14,COD,Delivered
3349,278,2024-12-24,Debit Card,Cancelled
3350,767,2024-08-09,COD,Delivered
3351,418,2024-02-13,UPI,Delivered
3352,714,2025-10-18,UPI,Cancelled
3353,305,2024-03-10,Credit Card,Delivered
3354,486,2025-12-04,Debit Card,Cancelled
3355,72,2025-05-15,Credit Card,Delivered
3356,690,2024-11-01,UPI,Cancelled
3357,30,2025-07-24,Debit Card,Delivered
3358,25,2025-09-10,COD,Delivered
3359,586,2024-10-24,Debit Card,Delivered
3360,799,2024-12-14,COD,Delivered
3361,482,2024-02-21,COD,Delivered
3362,442,2024-11-29,UPI,Cancelled
3363,365,2025-03-26,COD,Delivered
3364,379,2024-01-29,UPI,Delivered
3365,928,2024-07-22,Credit Card,Cancelled
3366,864,2025-02-15,UPI,Cancelled
3367,908,2024-12-18,Debit Card,Cancelled
3368,442,2025-07-22,Credit Card,Delivered
3369,394,2024-03-11,Credit Card,Cancelled
3370,603,2024-04-24,Debit Card,Delivered
3371,690,2025-01-22,COD,Cancelled
3372,357,2024-12-14,Debit Card,Delivered
3373,838,2025-01-17,Debit Card,Delivered
3374,112,2024-04-13,Credit Card,Delivered
3375,962,2024-08-01,Credit Card,Delivered
3376,602,2025-02-06,COD,Delivered
3377,142,2025-07-18,COD,Delivered
3378,700,2024-05-01,Credit Card,Delivered
3379,324,2025-08-19,Debit Card,Cancelled
3380,654,2024-05-27,Credit Card,Delivered
3381,164,2024-06-11,Credit Card,Delivered
3382,284,2024-05-25,UPI,Cancelled
3383,73,2025-12-07,UPI,Delivered
3384,929,2025-10-28,Debit Card,Delivered
3385,668,2025-04-03,Credit Card,Delivered
3386,52,2024-04-21,COD,Cancelled
3387,418,2024-02-12,Debit Card,Delivered
3388,237,2024-07-02,UPI,Delivered
3389,354,2024-07-23,Debit Card,Cancelled
3390,626,2024-02-25,Debit Card,Delivered
3391,300,2024-12-15,Debit Card,Cancelled
3392,622,2025-06-03,COD,Delivered
3393,280,2025-10-22,COD,Delivered
3394,522,2025-05-05,UPI,Delivered
3395,459,2025-12-07,Debit Card,Delivered
3396,428,2024-02-19,UPI,Cancelled
3397,312,2025-08-12,Credit Card,Delivered
3398,230,2025-09-07,COD,Delivered
3399,227,2025-06-16,Credit Card,Delivered
3400,107,2025-10-18,Debit Card,Delivered
3401,498,2025-11-24,UPI,Cancelled
3402,781,2025-12-14,Debit Card,Delivered
3403,810,2025-12-03,COD,Cancelled
3404,3,2025-07-04,COD,Cancelled
3405,92,2024-04-09,Credit Card,Delivered
3406,952,2024-08-22,COD,Delivered
3407,537,2025-10-30,COD,Delivered
3408,423,2024-08-02,Credit Card,Delivered
3409,516,2025-01-16,Credit Card,Cancelled
3410,358,2025-09-11,COD,Delivered
3411,74,2025-11-20,Debit Card,Cancelled
3412,256,2025-02-05,COD,Delivered
3413,530,2025-02-25,COD,Delivered
3414,674,2025-11-09,Credit Card,Cancelled
3415,387,2025-01-13,Credit Card,Cancelled
3416,363,2024-10-12,Credit Card,Cancelled
3417,122,2025-04-22,COD,Cancelled
3418,801,2025-09-05,Credit Card,Delivered
3419,626,2025-06-21,COD,Cancelled
3420,989,2024-05-06,COD,Delivered
3421,780,2024-06-18,Debit Card,Delivered
3422,439,2024-01-22,UPI,Cancelled
3423,110,2025-10-31,UPI,Delivered
3424,690,2024-12-26,Credit Card,Delivered
3425,326,2024-11-20,COD,Cancelled
3426,593,2025-11-07,COD,Cancelled
3427,260,2025-05-17,COD,Delivered
3428,662,2024-12-03,Debit Card,Cancelled
3429,576,2025-04-19,Debit Card,Delivered
3430,861,2025-09-21,Credit Card,Cancelled
3431,293,2025-01-11,Credit Card,Delivered
3432,954,2024-10-19,Credit Card,Delivered
3433,472,2025-08-09,UPI,Cancelled
3434,618,2025-01-10,Credit Card,Cancelled
3435,915,2024-04-02,Credit Card,Delivered
3436,497,2025-06-08,COD,Cancelled
3437,531,2025-09-10,UPI,Delivered
3438,617,2024-08-23,Debit Card,Cancelled
3439,898,2025-08-23,Credit Card,Cancelled
3440,221,2024-08-28,Debit Card,Delivered
3441,806,2024-02-06,Credit Card,Delivered
3442,2,2025-07-03,UPI,Cancelled
3443,710,2024-11-23,COD,Cancelled
3444,130,2024-09-26,Credit Card,Delivered
3445,517,2024-05-16,Credit Card,Delivered
3446,938,2024-09-06,Credit Card,Cancelled
3447,916,2025-01-10,COD,Cancelled
3448,658,2024-06-05,Debit Card,Delivered
3449,703,2024-08-03,COD,Cancelled
3450,81,2024-12-25,UPI,Delivered
3451,189,2025-12-06,Credit Card,Delivered
3452,601,2024-06-16,COD,Cancelled
3453,998,2024-01-07,Debit Card,Cancelled
3454,503,2024-01-31,UPI,Delivered
3455,128,2024-02-15,COD,Delivered
3456,356,2025-02-09,Debit Card,Delivered
3457,12,2025-02-21,COD,Delivered
3458,756,2025-03-18,UPI,Delivered
3459,809,2024-01-05,Debit Card,Cancelled
3460,450,2024-10-29,COD,Delivered
3461,132,2024-01-05,UPI,Delivered
3462,998,2025-12-12,Debit Card,Cancelled
3463,889,2024-05-02,UPI,Delivered
3464,700,2024-04-07,Credit Card,Delivered
3465,430,2024-10-18,COD,Delivered
3466,975,2024-10-02,UPI,Delivered
3467,19,2025-09-05,COD,Cancelled
3468,420,2025-04-14,COD,Cancelled
3469,960,2025-11-27,Credit Card,Delivered
3470,409,2025-01-26,Credit Card,Delivered
3471,598,2024-08-30,COD,Delivered
3472,701,2024-07-10,Debit Card,Delivered
3473,507,2024-09-07,UPI,Delivered
3474,932,2025-12-02,Credit Card,Delivered
3475,248,2024-02-23,COD,Cancelled
3476,5,2025-09-09,Credit Card,Delivered
3477,593,2025-06-16,Credit Card,Delivered
3478,765,2025-02-23,UPI,Delivered
3479,518,2024-08-22,Credit Card,Cancelled
3480,135,2025-11-26,UPI,Delivered
3481,611,2024-01-13,COD,Delivered
3482,263,2025-10-06,UPI,Delivered
3483,747,2025-09-12,COD,Delivered
3484,736,2024-08-12,UPI,Delivered
3485,453,2025-02-24,Debit Card,Delivered
3486,184,2024-03-27,Credit Card,Cancelled
3487,266,2025-03-26,Credit Card,Cancelled
3488,583,2024-05-10,COD,Delivered
3489,289,2025-03-12,Credit Card,Delivered
3490,608,2025-05-01,UPI,Delivered
3491,768,2025-03-24,Debit Card,Delivered
3492,628,2024-01-16,Credit Card,Delivered
3493,875,2025-04-26,Credit Card,Delivered
3494,624,2024-01-18,COD,Delivered
3495,633,2025-11-10,Debit Card,Delivered
3496,365,2025-05-18,Credit Card,Cancelled
3497,904,2025-11-24,COD,Delivered
3498,16,2024-06-10,UPI,Delivered
3499,508,2024-09-25,Credit Card,Delivered
3500,82,2024-11-08,Debit Card,Delivered
3501,26,2025-11-06,UPI,Delivered
3502,798,2025-01-26,UPI,Delivered
3503,700,2024-07-27,COD,Delivered
3504,563,2025-10-17,COD,Delivered
3505,933,2025-05-02,UPI,Cancelled
3506,326,2024-02-07,Debit Card,Delivered
3507,493,2025-10-08,UPI,Delivered
3508,548,2024-04-11,Credit Card,Cancelled
3509,360,2025-12-12,UPI,Delivered
3510,667,2024-11-24,Credit Card,Cancelled
3511,276,2024-08-30,COD,Cancelled
3512,845,2024-03-21,UPI,Delivered
3513,955,2025-07-31,Credit Card,Delivered
3514,920,2024-10-29,COD,Cancelled
3515,518,2024-06-27,Debit Card,Delivered
3516,464,2024-01-16,Debit Card,Delivered
3517,233,2024-03-21,Credit Card,Delivered
3518,999,2025-10-25,Credit Card,Cancelled
3519,606,2024-05-23,Credit Card,Delivered
3520,875,2024-04-13,UPI,Cancelled
3521,333,2025-11-10,Credit Card,Delivered
3522,806,2024-04-08,Credit Card,Cancelled
3523,893,2024-10-18,COD,Cancelled
3524,540,2025-09-18,UPI,Delivered
3525,87,2025-11-26,Credit Card,Delivered
3526,5,2025-04-17,COD,Delivered
3527,653,2025-09-11,Credit Card,Delivered
3528,935,2025-07-17,UPI,Delivered
3529,101,2025-12-05,Credit Card,Delivered
3530,853,2025-10-01,UPI,Delivered
3531,919,2024-12-09,Credit Card,Delivered
3532,410,2025-11-21,COD,Cancelled
3533,543,2025-05-17,Debit Card,Delivered
3534,462,2025-09-08,Credit Card,Delivered
3535,50,2025-01-07,Credit Card,Cancelled
3536,475,2024-05-28,Credit Card,Cancelled
3537,812,2025-03-11,Credit Card,Cancelled
3538,77,2024-11-22,UPI,Delivered
3539,314,2024-03-31,UPI,Cancelled
3540,343,2024-05-04,Credit Card,Delivered
3541,151,2024-06-24,COD,Delivered
3542,501,2024-03-13,UPI,Cancelled
3543,388,2024-07-18,COD,Cancelled
3544,269,2024-04-09,COD,Delivered
3545,658,2025-12-07,COD,Delivered
3546,482,2025-08-15,COD,Delivered
3547,19,2025-06-11,COD,Delivered
3548,227,2024-03-30,Credit Card,Cancelled
3549,59,2025-10-23,Credit Card,Delivered
3550,985,2024-09-06,Debit Card,Cancelled
3551,423,2025-04-09,Credit Card,Delivered
3552,200,2024-08-30,Credit Card,Delivered
3553,565,2024-06-28,Debit Card,Delivered
3554,708,2024-11-06,UPI,Delivered
3555,819,2024-05-24,COD,Delivered
3556,876,2024-09-06,UPI,Delivered
3557,443,2025-03-01,UPI,Cancelled
3558,416,2024-09-29,UPI,Delivered
3559,108,2024-07-23,UPI,Delivered
3560,551,2025-03-23,UPI,Delivered
3561,691,2024-12-29,COD,Delivered
3562,567,2025-04-14,Debit Card,Delivered
3563,224,2024-11-16,Debit Card,Delivered
3564,387,2025-05-14,Debit Card,Cancelled
3565,640,2025-09-07,Debit Card,Delivered
3566,272,2025-01-02,UPI,Delivered
3567,749,2024-08-20,Credit Card,Delivered
3568,757,2025-05-02,UPI,Cancelled
3569,900,2025-07-02,Credit Card,Delivered
3570,587,2024-08-28,Credit Card,Delivered
3571,905,2025-01-03,Credit Card,Delivered
3572,451,2024-05-04,COD,Delivered
3573,38,2025-04-07,Credit Card,Delivered
3574,316,2025-05-02,UPI,Delivered
3575,74,2024-09-22,Debit Card,Delivered
3576,995,2024-04-26,Debit Card,Delivered
3577,169,2024-07-30,Credit Card,Delivered
3578,174,2024-06-22,COD,Cancelled
3579,113,2024-10-02,UPI,Cancelled
3580,88,2024-05-12,Debit Card,Cancelled
3581,843,2024-04-04,COD,Delivered
3582,811,2024-06-06,Debit Card,Delivered
3583,403,2024-06-22,Debit Card,Delivered
3584,287,2025-03-27,UPI,Cancelled
3585,245,2024-04-15,COD,Delivered
3586,656,2025-03-07,COD,Delivered
3587,135,2025-03-29,Debit Card,Delivered
3588,438,2024-11-05,Debit Card,Delivered
3589,253,2025-03-20,COD,Delivered
3590,965,2024-05-07,Credit Card,Delivered
3591,912,2025-04-06,Credit Card,Delivered
3592,558,2024-10-25,Debit Card,Cancelled
3593,210,2025-05-11,COD,Delivered
3594,788,2024-07-15,COD,Cancelled
3595,820,2024-01-20,COD,Delivered
3596,720,2025-08-27,UPI,Delivered
3597,640,2024-02-05,COD,Delivered
3598,827,2025-08-03,UPI,Delivered
3599,508,2024-06-21,Credit Card,Delivered
3600,86,2024-12-18,Debit Card,Delivered
3601,599,2025-08-02,UPI,Cancelled
3602,557,2025-05-16,COD,Delivered
3603,271,2025-09-13,UPI,Cancelled
3604,425,2025-09-19,Credit Card,Delivered
3605,478,2024-09-29,UPI,Delivered
3606,591,2025-03-30,Credit Card,Delivered
3607,412,2025-06-11,Credit Card,Delivered
3608,752,2025-11-24,Credit Card,Cancelled
3609,784,2025-06-21,UPI,Delivered
3610,698,2024-03-18,UPI,Delivered
3611,918,2024-06-17,Debit Card,Delivered
3612,10,2025-03-24,UPI,Delivered
3613,659,2025-07-12,COD,Cancelled
3614,563,2024-05-13,Debit Card,Delivered
3615,637,2025-08-30,Debit Card,Cancelled
3616,426,2024-09-03,COD,Cancelled
3617,691,2024-09-23,COD,Delivered
3618,13,2024-02-03,UPI,Cancelled
3619,510,2024-11-16,UPI,Cancelled
3620,476,2024-12-16,Credit Card,Cancelled
3621,316,2025-07-12,UPI,Cancelled
3622,864,2024-11-03,Credit Card,Delivered
3623,457,2025-07-26,UPI,Cancelled
3624,157,2024-11-19,UPI,Delivered
3625,165,2024-05-07,COD,Delivered
3626,926,2025-01-21,Credit Card,Delivered
3627,684,2024-01-19,Credit Card,Cancelled
3628,807,2025-04-20,Debit Card,Delivered
3629,380,2024-08-10,UPI,Cancelled
3630,785,2024-12-23,Debit Card,Cancelled
3631,951,2025-07-18,Credit Card,Delivered
3632,482,2024-06-03,Debit Card,Cancelled
3633,55,2024-09-21,Credit Card,Cancelled
3634,439,2024-10-04,COD,Delivered
3635,618,2025-02-18,Debit Card,Cancelled
3636,554,2025-07-12,COD,Delivered
3637,272,2024-06-28,Debit Card,Cancelled
3638,770,2025-08-25,Credit Card,Delivered
3639,299,2024-08-23,UPI,Delivered
3640,943,2024-10-07,UPI,Delivered
3641,58,2025-10-25,Debit Card,Delivered
3642,93,2025-04-30,COD,Delivered
3643,961,2025-03-09,UPI,Delivered
3644,533,2024-01-24,Debit Card,Delivered
3645,470,2025-10-31,Debit Card,Cancelled
3646,634,2024-06-20,Debit Card,Delivered
3647,137,2025-09-23,Debit Card,Cancelled
3648,771,2025-09-16,Credit Card,Delivered
3649,90,2024-11-26,UPI,Delivered
3650,985,2024-05-25,Debit Card,Delivered
3651,86,2025-08-15,COD,Delivered
3652,954,2024-12-14,Credit Card,Delivered
3653,457,2025-03-05,COD,Delivered
3654,832,2024-08-03,Credit Card,Cancelled
3655,873,2024-03-25,Credit Card,Delivered
3656,897,2025-09-24,UPI,Delivered
3657,182,2024-08-03,UPI,Cancelled
3658,505,2025-12-30,UPI,Cancelled
3659,554,2024-03-09,UPI,Delivered
3660,850,2024-06-27,Credit Card,Delivered
3661,123,2025-03-25,Debit Card,Cancelled
3662,39,2024-07-27,Credit Card,Cancelled
3663,1,2025-08-30,Debit Card,Delivered
3664,992,2024-11-23,Debit Card,Cancelled
3665,83,2024-04-01,Debit Card,Delivered
3666,237,2025-06-12,COD,Delivered
3667,459,2025-10-04,COD,Cancelled
3668,993,2024-03-29,UPI,Delivered
3669,141,2025-12-07,UPI,Delivered
3670,260,2025-12-30,Debit Card,Delivered
3671,515,2025-02-13,Credit Card,Delivered
3672,211,2024-07-03,Debit Card,Cancelled
3673,880,2024-11-05,Debit Card,Cancelled
3674,528,2024-09-11,Credit Card,Delivered
3675,520,2025-04-02,COD,Cancelled
3676,512,2025-02-07,Credit Card,Cancelled
3677,682,2024-10-10,Debit Card,Delivered
3678,244,2024-11-17,Debit Card,Delivered
3679,409,2024-04-01,Credit Card,Delivered
3680,507,2024-09-06,UPI,Delivered
3681,72,2024-04-26,Debit Card,Cancelled
3682,467,2024-07-20,Credit Card,Delivered
3683,286,2024-08-04,COD,Delivered
3684,853,2025-12-31,Debit Card,Cancelled
3685,72,2024-08-27,Credit Card,Cancelled
3686,60,2024-10-03,COD,Delivered
3687,72,2024-01-14,Debit Card,Delivered
3688,962,2025-01-26,UPI,Delivered
3689,662,2024-08-11,COD,Delivered
3690,300,2025-09-25,Credit Card,Delivered
3691,304,2025-01-09,Credit Card,Delivered
3692,864,2025-06-26,UPI,Cancelled
3693,830,2025-05-18,COD,Cancelled
3694,218,2025-04-30,UPI,Delivered
3695,794,2024-02-03,Debit Card,Delivered
3696,449,2024-09-11,UPI,Delivered
3697,115,2025-11-30,UPI,Delivered
3698,948,2025-05-20,COD,Cancelled
3699,716,2025-08-22,Debit Card,Delivered
3700,676,2025-12-07,COD,Cancelled
3701,316,2024-10-21,COD,Delivered
3702,649,2025-01-07,UPI,Delivered
3703,728,2025-12-22,Credit Card,Cancelled
3704,520,2024-12-27,UPI,Cancelled
3705,517,2024-01-09,COD,Cancelled
3706,320,2025-01-15,COD,Delivered
3707,918,2025-06-10,UPI,Cancelled
